address,lat,lon
12216 WASHINGTON BLVD,34.000077,-118.428528
10762 GALVIN ST,34.000079,-118.389369
12311 WASHINGTON PL,34.000092,-118.429561
3980 CENTINELA AVE,34.000096,-118.430476
10797 GALVIN ST,34.000102,-118.390418
10801 GALVIN ST,34.000104,-118.390902
11167 WESTWOOD BLVD,34.000113,-118.398734
5503 KINSTON AVE,34.00012,-118.393391
5540 KINSTON AVE,34.000124,-118.392435
11111 PICKFORD WAY,34.000143,-118.396842
11124 FAIRBANKS WAY,34.000145,-118.397202
12305 WASHINGTON PL,34.000162,-118.429418
12324 MITCHELL AVE,34.000186,-118.43017
11214 HUNTLEY PL,34.000204,-118.405288
12208 WASHINGTON BLVD,34.000206,-118.428237
12303 WASHINGTON PL,34.000212,-118.429311
4015 GRAND VIEW BLVD,34.000218,-118.42786
5528 KINSTON AVE,34.000238,-118.392519
5487 KINSTON AVE,34.000242,-118.393475
10787 GALVIN ST,34.000251,-118.390233
10746 GALVIN ST,34.000259,-118.388799
10742 GALVIN ST,34.000278,-118.388435
12204 WASHINGTON PL,34.000281,-118.428089
10869 JEFFERSON BLVD,34.000302,-118.395738
10740 GALVIN ST,34.000337,-118.388585
10601 YOUNGWORTH RD,34.000337,-118.384535
10769 GALVIN ST,34.000342,-118.389598
5475 KINSTON AVE,34.000359,-118.393565
4249 MCLAUGHLIN AVE,34.000374,-118.418367
10761-10763 GALVIN ST,34.000385,-118.389406
10763 GALVIN ST,34.000385,-118.389406
11210 HUNTLEY PL,34.000406,-118.405146
10773 GALVIN ST,34.000419,-118.389855
10755 10757 GALVIN ST,34.000457,-118.389163
10810 DESHIRE PL,34.000457,-118.392507
10865 JEFFERSON BLVD,34.000461,-118.395674
5463 KINSTON AVE,34.000476,-118.393649
5504 KINSTON AVE,34.000478,-118.3927
10761 GALVIN ST,34.000497,-118.389471
5185 KAREN CIR,34.000504,-118.39958
10755 GALVIN ST,34.000534,-118.389197
11114 WESTWOOD BLVD,34.000551,-118.397924
10716 NORTHGATE ST,34.00057,-118.388116
10730 NORTHGATE ST,34.000575,-118.388518
10806 OVERLAND AVE,34.000589,-118.390534
5451 KINSTON AVE,34.000592,-118.393736
5480 KINSTON AVE,34.000594,-118.392773
5169 KAREN CIR,34.000598,-118.399993
11601 WASHINGTON BLVD,34.000603,-118.41724
10770 NORTHGATE ST,34.000638,-118.389921
4248 MCLAUGHLIN AVE,34.000666,-118.417927
11520 WASHINGTON BLVD,34.000674,-118.416277
11529 WASHINGTON BLVD,34.000676,-118.416922
5439 KINSTON AVE,34.000703,-118.39383
5466 KINSTON AVE,34.000708,-118.392867
10855 JEFFERSON BLVD,34.000715,-118.395548
10752 NORTHGATE ST,34.00076,-118.389201
10784-86 NORTHGATE ST.,34.000762,-118.390356
10793 OVERLAND AVE,34.000782,-118.391179
10760 NORTHGATE ST,34.000794,-118.389479
5458 KINSTON AVE,34.000819,-118.392947
5427 KINSTON AVE,34.000826,-118.393914
10703 NORTHGATE ST,34.000839,-118.387568
10956 PICKFORD WAY,34.000841,-118.395914
10778 NORTHGATE ST,34.000864,-118.3901
10796 NORTHGATE ST,34.000874,-118.390607
10717 NORTHGATE ST,34.000891,-118.388003
10783 OVERLAND AVE,34.000928,-118.391163
11245 FRANKLIN AVE,34.000935,-118.406747
5448 KINSTON AVE,34.000935,-118.393038
5174 KAREN CIR,34.00094,-118.399519
5415 KINSTON AVE,34.000942,-118.393997
4232 MCLAUGHLIN AVE,34.000951,-118.418322
10729 NORTHGATE ST,34.000955,-118.388431
11270 BRADDOCK DR,34.000958,-118.407911
11102 RHODA WAY,34.000974,-118.398634
10784 CLARMON PL,34.001019,-118.39142
10747 NORTHGATE ST,34.001031,-118.389009
10721 NORTHGATE ST,34.001051,-118.388182
5415-5421 KINSTON AVE,34.001055,-118.393772
5403 KINSTON AVE,34.001056,-118.394091
4427 SAWTELLE BLVD,34.001059,-118.410279
5438 KINSTON AVE,34.001061,-118.393121
10767 NORTHGATE ST,34.001092,-118.3896
10839 JEFFERSON BLVD,34.001096,-118.395359
10773 NORTHGATE ST,34.001144,-118.389823
5403-5409 KINSTON AVE,34.001167,-118.393873
5428 KINSTON AVE,34.001175,-118.393212
5361 KINSTON AVE,34.001179,-118.394168
11237 FRANKLIN AVE,34.001179,-118.406568
10753 NORTHGATE ST,34.001181,-118.38921
11275 BRADDOCK DR,34.0012,-118.408319
10835 JEFFERSON BLVD,34.001223,-118.395296
10787 NORTHGATE ST,34.001226,-118.39023
4222 MCLAUGHLIN AVE,34.00124,-118.41838
10950 FAIRBANKS WAY,34.001241,-118.396643
11244 GARFIELD AVE,34.001243,-118.406856
5418 KINSTON AVE,34.001259,-118.39337
5361-5367 KINSTON AVE,34.001284,-118.39396
5351 KINSTON AVE,34.001287,-118.394262
5416 KINSTON AVE,34.001291,-118.393302
10777 NORTHGATE ST,34.001292,-118.389995
10799 NORTHGATE ST,34.001294,-118.390651
11067 WESTWOOD BLVD,34.001301,-118.398113
10785 NORTHGATE ST,34.001321,-118.390209
10789 NORTHGATE ST,34.00135,-118.390473
4341 SAWTELLE BLVD,34.001393,-118.410523
5351-5357 KINSTON AVE,34.001396,-118.394041
5339 KINSTON AVE,34.001403,-118.394342
5404 KINSTON AVE,34.001417,-118.393383
11216 FRANKLIN AVE,34.001456,-118.405792
10772 CLARMON PL,34.001467,-118.391243
10825 JEFFERSON BLVD,34.001477,-118.395169
10942 FAIRBANKS WAY,34.001495,-118.396517
5364 KINSTON AVE,34.00151,-118.393491
5327 KINSTON AVE,34.001513,-118.394431
10937 PICKFORD WAY,34.001517,-118.396149
10947 FAIRBANKS WAY,34.001536,-118.397068
4226 COOLIDGE AVE,34.001555,-118.417508
11460 WASHINGTON BLVD,34.001568,-118.415697
11237 GARFIELD AVE,34.001595,-118.407078
5317 KINSTON AVE,34.001598,-118.394492
11212 FRANKLIN AVE,34.001632,-118.405567
5354 KINSTON AVE,34.001644,-118.393553
11257 BRADDOCK DR,34.001654,-118.408052
11056 RHODA WAY,34.00166,-118.398292
4325 SAWTELLE BLVD,34.00168,-118.411037
4229 BERRYMAN AVE,34.001718,-118.41721
5344 KINSTON AVE,34.001752,-118.393651
4321 SAWTELLE BLVD,34.001759,-118.411159
11251 BRADDOCK DR,34.00177,-118.407964
4218 COOLIDGE AVE,34.001784,-118.417689
11047 WESTWOOD BLVD,34.001809,-118.397861
4232 BERRYMAN AVE,34.001858,-118.416696
11213 FRANKLIN AVE,34.001861,-118.406165
10736 JEFFERSON BLVD,34.001875,-118.392744
10921 PICKFORD WAY,34.001898,-118.39596
10931 FAIRBANKS WAY,34.001917,-118.396879
4130 MCLAUGHLIN AVE,34.001929,-118.418924
11250 BARMAN AVE,34.00193,-118.408245
4219 BERRYMAN AVE,34.001947,-118.417391
5314 5320 KINSTON AVE,34.001977,-118.394126
4133 COOLIDGE AVE,34.001995,-118.418503
5324 30 KINSTON AVE,34.002006,-118.393839
10770 DESHIRE PL,34.002016,-118.391795
4358 HUNTLEY AVE,34.0021,-118.409258
10906 PICKFORD WAY,34.002107,-118.395283
11237 BRADDOCK DR,34.00212,-118.407702
4163 MINERVA AVE,34.002134,-118.416453
5314 KINSTON AVE,34.002137,-118.39393
10921 FAIRBANKS WAY,34.002171,-118.396753
10775-10779 JEFFERSON BLVD,34.002232,-118.394694
4161 MINERVA AVE,34.002235,-118.416564
4136 COOLIDGE AVE,34.002244,-118.418051
11236 BARMAN AVE,34.00228,-118.407983
10917 FAIRBANKS WAY,34.002298,-118.39669
5304 KINSTON AVE,34.002313,-118.394078
4121 COOLIDGE AVE,34.002339,-118.418775
10771-10773 JEFFERSON BLVD,34.002362,-118.394628
4110 MCLAUGHLIN AVE,34.002378,-118.419306
10906 FAIRBANKS WAY,34.00238,-118.396076
10913 FAIRBANKS WAY,34.002425,-118.396627
11284 CULVER BLVD,34.002432,-118.411419
4342 HUNTLEY AVE,34.002433,-118.409704
4117 COOLIDGE AVE,34.002454,-118.418865
11223 BRADDOCK DR,34.002469,-118.407441
4106 MCLAUGHLIN AVE,34.002504,-118.419378
4338 HUNTLEY AVE,34.002512,-118.409827
10765 JEFFERSON BLVD,34.002518,-118.394652
4202 BERRYMAN AVE,34.002531,-118.417227
4370 GLOBE AVE,34.002532,-118.408485
5035 MAYTIME LN,34.002558,-118.390946
5013 MAYTIME LN,34.002584,-118.391241
4120 COOLIDGE AVE,34.002588,-118.418323
11033 OCEAN DR,34.002631,-118.399227
10854 PICKFORD WAY,34.002644,-118.395018
10761 JEFFERSON BLVD,34.002645,-118.394589
4148 MINERVA AVE,34.002667,-118.416302
4273 SAWTELLE BLVD,34.002672,-118.412751
4360 GLOBE AVE,34.002691,-118.408756
4141 MINERVA AVE,34.002695,-118.416927
5025 MAYTIME LN,34.0027,-118.391206
4076 MCLAUGHLIN AVE,34.002733,-118.419559
4330 HUNTLEY AVE,34.002749,-118.410183
4146 MINERVA AVE,34.002783,-118.416392
5023 MAYTIME LN,34.002784,-118.391216
10860 FAIRBANKS WAY,34.00279,-118.395874
4263 SAWTELLE BLVD,34.002791,-118.413068
5108 MAYTIME LN,34.0028,-118.390772
4284 SAWTELLE BLVD,34.0028,-118.412072
11012 RHODA WAY,34.002803,-118.397724
10855 PICKFORD WAY,34.002812,-118.395506
4352 GLOBE AVE,34.002849,-118.409026
11023 OCEAN DR,34.002892,-118.399137
11006 RHODA WAY,34.002926,-118.397661
4348 GLOBE AVE,34.002928,-118.409161
4106 COOLIDGE AVE,34.002932,-118.418595
10966 WESTWOOD BLVD,34.002936,-118.396725
4278 SAWTELLE BLVD,34.002938,-118.412347
10851 PICKFORD WAY,34.002939,-118.395443
4911 MAYTIME LN,34.002958,-118.391794
4913 MAYTIME LN,34.002992,-118.391852
4357 TULLER AVE,34.002996,-118.408713
5136 MAYTIME LN,34.003012,-118.390568
10745 JEFFERSON BLVD,34.003026,-118.3944
10845 PICKFORD WAY,34.003066,-118.39538
5000 MAYTIME LN,34.003108,-118.390944
10965 WESTWOOD BLVD,34.003108,-118.397218
4471 COMMONWEALTH AVE,34.003116,-118.404589
10743 JEFFERSON BLVD,34.003133,-118.394249
10739-10743 JEFFERSON BLVD,34.003133,-118.394249
5132 MAYTIME LN,34.003134,-118.390538
4245 SAWTELLE BLVD,34.003142,-118.413553
4069 COOLIDGE AVE,34.003144,-118.41941
4315 GLOBE AVE,34.00316,-118.410391
10844 FAIRBANKS WAY,34.003171,-118.395685
5006 MAYTIME LN,34.003189,-118.391187
4923 MAYTIME LN,34.003208,-118.391819
4241 SAWTELLE BLVD,34.003226,-118.413483
5124 MAYTIME LN,34.003236,-118.390656
4126 MINERVA AVE,34.003246,-118.416748
5008 MAYTIME LN,34.003251,-118.3911
4239 SAWTELLE BLVD,34.003257,-118.413671
10840 FAIRBANKS WAY,34.003298,-118.395622
5040 MAYTIME LN,34.003304,-118.390842
10960 RHODA WAY,34.003336,-118.39746
10955 WESTWOOD BLVD,34.003358,-118.397092
4902 MAYTIME LN,34.00337,-118.391472
4037 MCLAUGHLIN AVE,34.003379,-118.420634
11250 CULVER BLVD,34.003385,-118.410617
10824 PICKFORD WAY,34.003406,-118.39464
14109 SUMMERTIME LN,34.003413,-118.390482
4904 MAYTIME LN,34.003415,-118.391566
4229 SAWTELLE BLVD,34.003424,-118.413934
11003 OCEAN DR,34.003424,-118.398982
14309 SUMMERTIME LN,34.003439,-118.390538
14110 SUMMERTIME LN,34.00345,-118.390573
10841 FAIRBANKS WAY,34.003466,-118.39611
4225 HUNTLEY AVE,34.003468,-118.412505
14207 SUMMERTIME LN,34.003484,-118.390397
10951 WESTWOOD BLVD,34.003485,-118.397029
4055 COOLIDGE AVE,34.003489,-118.419682
4042 MCLAUGHLIN AVE,34.003499,-118.420267
4064 COOLIDGE AVE,34.003506,-118.419048
4250 SAWTELLE BLVD,34.003514,-118.413065
14211 SUMMERTIME LN,34.003521,-118.390506
14206 SUMMERTIME LN,34.003545,-118.390381
4831 MAYTIME LN,34.003546,-118.392245
4325 TULLER AVE,34.003547,-118.409659
10830 FAIRBANKS WAY,34.003552,-118.395496
10940 WESTWOOD BLVD,34.003571,-118.396415
14312 SUMMERTIME LN,34.003587,-118.39049
4835 MAYTIME LN,34.003609,-118.3923
11325 WASHINGTON PL,34.003644,-118.415225
11242 CULVER BLVD,34.003667,-118.410361
14314 SUMMERTIME LN,34.003672,-118.390461
5024 MAYTIME LN,34.003688,-118.39092
11163 BRADDOCK DR,34.003698,-118.40653
14104 SUMMERTIME LN,34.003712,-118.390304
4916 MAYTIME LN,34.003713,-118.391427
4815 MAYTIME LN,34.003718,-118.392144
4800 MAYTIME LN,34.003721,-118.3917
10831 FAIRBANKS WAY,34.003725,-118.39596
11321 WASHINGTON BLVD,34.003736,-118.415194
4234 SAWTELLE BLVD,34.003761,-118.413462
14103 SUMMERTIME LN,34.003812,-118.390401
14301 SUMMERTIME LN,34.003813,-118.390216
4804 MAYTIME LN,34.003829,-118.391857
14303 SUMMERTIME LN,34.003856,-118.390385
4840 MAYTIME LN,34.003862,-118.391547
4805 MAYTIME LN,34.003876,-118.392383
4026 MCLAUGHLIN AVE,34.003883,-118.420467
4924 MAYTIME LN,34.003884,-118.39129
11232 CULVER BLVD,34.003892,-118.410129
4114 BLEDSOE AVE,34.003893,-118.416197
4119 ALBRIGHT AVE,34.003901,-118.415821
4723 MAYTIME LN,34.003944,-118.392626
11106 FRANKLIN AVE,34.003954,-118.403821
4814 MAYTIME LN,34.00397,-118.39171
4812 MAYTIME LN,34.004,-118.391754
4220 SAWTELLE BLVD,34.004006,-118.413857
4216 SAWTELLE BLVD,34.004014,-118.414023
13201 SUMMERTIME LN,34.004019,-118.390358
13101 SUMMERTIME LN,34.004045,-118.390345
11243 CULVER BLVD,34.004052,-118.411156
4735 MAYTIME LN,34.004053,-118.39287
13202 SUMMERTIME LN,34.004064,-118.39043
11111 FRANKLIN AVE,34.00407,-118.404279
11239 CULVER BLVD,34.00408,-118.410942
13102 SUMMERTIME LN,34.004092,-118.390422
13103 SUMMERTIME LN,34.004105,-118.390505
4739 MAYTIME LN,34.004106,-118.393015
4131 HUNTLEY AVE,34.004112,-118.413373
4083 BLEDSOE AVE,34.004113,-118.416997
11121 GARFIELD AVE,34.004116,-118.405174
4713 MAYTIME LN,34.004116,-118.392785
5132 WESTWOOD BLVD,34.004131,-118.396507
13110 SUMMERTIME LN,34.004137,-118.390482
4737 MAYTIME LN,34.004142,-118.392961
13306 SUMMERTIME LN,34.004152,-118.390702
13212 SUMMERTIME LN,34.004153,-118.390288
13210 SUMMERTIME LN,34.004158,-118.390469
13312 SUMMERTIME LN,34.004167,-118.390282
13311 SUMMERTIME LN,34.004177,-118.390376
4070 MINERVA AVE,34.004205,-118.417486
13209 SUMMERTIME LN,34.004214,-118.390553
13307 SUMMERTIME LN,34.004217,-118.390667
4640 MAYTIME LN,34.004221,-118.391962
4743 MAYTIME LN,34.004225,-118.393067
4750 MAYTIME LN,34.004234,-118.392195
13207 SUMMERTIME LN,34.004241,-118.390657
4114 ALBRIGHT AVE,34.004255,-118.415458
13107 SUMMERTIME LN,34.004258,-118.390647
4707 MAYTIME LN,34.00426,-118.39291
4608 MAYTIME LN,34.004264,-118.392159
4745 MAYTIME LN,34.004269,-118.39315
11233 CULVER BLVD,34.004292,-118.410786
11130 BRADDOCK DR,34.004303,-118.405437
4019 COOLIDGE AVE,34.004306,-118.420323
4705 MAYTIME LN,34.004307,-118.392955
15000 SUMMERTIME LN,34.004307,-118.391074
5153 PICKFORD WAY,34.004308,-118.395165
11146 BARMAN AVE,34.004316,-118.406459
11137 BRADDOCK DR,34.004317,-118.406071
4066 MINERVA AVE,34.00432,-118.417575
4105 SUMMERTIME LN,34.004333,-118.390147
4612 MAYTIME LN,34.004346,-118.392276
4106 SUMMERTIME LN,34.004355,-118.390227
5142 FAIRBANKS WAY,34.004355,-118.395628
4073 BLEDSOE AVE,34.004356,-118.417167
4610 MAYTIME LN,34.004365,-118.392228
4304 SUMMERTIME LN,34.004382,-118.39015
4208 SUMMERTIME LN,34.004384,-118.390356
4117 HUNTLEY AVE,34.004393,-118.413778
4108 SUMMERTIME LN,34.004397,-118.39035
5127 FAIRBANKS WAY,34.004408,-118.396349
4632 MAYTIME LN,34.004413,-118.392126
4109 SUMMERTIME LN,34.004415,-118.390261
4209 SUMMERTIME LN,34.004432,-118.390292
4614 MAYTIME LN,34.004436,-118.392301
4309 SUMMERTIME LN,34.004436,-118.390313
4630 MAYTIME LN,34.004439,-118.392062
11177 LINDBLADE ST,34.004465,-118.408154
4616 MAYTIME LN,34.004475,-118.392327
4103 SUMMERTIME LN,34.004489,-118.39017
4623 MAYTIME LN,34.004493,-118.392813
4628 MAYTIME LN,34.004501,-118.392155
5123 FAIRBANKS WAY,34.004516,-118.39645
5143 PICKFORD WAY,34.004524,-118.395368
4047 MINERVA AVE,34.004532,-118.418378
5108 SUMMERTIME LN,34.004539,-118.390835
4101 SAWTELLE BLVD,34.004549,-118.415192
4627 MAYTIME LN,34.00455,-118.392998
11132 BARMAN AVE,34.00455,-118.406286
4202 SUMMERTIME LN,34.004556,-118.390113
5208 SUMMERTIME LN,34.004563,-118.390867
4102 SUMMERTIME LN,34.004568,-118.39015
5152 PICKFORD WAY,34.004579,-118.394749
4111 SUMMERTIME LN,34.00459,-118.390185
4211 SUMMERTIME LN,34.004593,-118.390214
5105 SUMMERTIME LN,34.004611,-118.390634
5205 SUMMERTIME LN,34.004627,-118.390658
12207 SUMMERTIME LN,34.004631,-118.39122
4112 SUMMERTIME LN,34.004642,-118.390148
5305 SUMMERTIME LN,34.004647,-118.390678
12106 SUMMERTIME LN,34.004665,-118.391351
5104 SUMMERTIME LN,34.00467,-118.390562
12310 SUMMERTIME LN,34.004679,-118.391469
12206 SUMMERTIME LN,34.004681,-118.391335
5204 SUMMERTIME LN,34.004693,-118.390584
5210 SUMMERTIME LN,34.004693,-118.390731
11135 BARMAN AVE,34.004698,-118.406828
11323 HERBERT ST,34.004701,-118.415817
12306 SUMMERTIME LN,34.004701,-118.391327
12111 SUMMERTIME LN,34.004702,-118.391617
4059 BLEDSOE AVE,34.004708,-118.417425
12105 SUMMERTIME LN,34.00471,-118.391449
5111 SUMMERTIME LN,34.00473,-118.39063
12305 SUMMERTIME LN,34.004744,-118.391429
11520 WASHINGTON PL,34.004751,-118.420139
12212 SUMMERTIME LN,34.004753,-118.39166
3115 SUMMERTIME LN,34.004753,-118.389888
12104 SUMMERTIME LN,34.004764,-118.391547
3114 SUMMERTIME LN,34.004778,-118.389923
5149 OVERLAND AVE,34.004782,-118.394437
4046 MINERVA AVE,34.004784,-118.417932
5301 SUMMERTIME LN,34.004794,-118.390413
5112 SUMMERTIME LN,34.004798,-118.390561
6205 SUMMERTIME LN,34.004799,-118.390981
12103 SUMMERTIME LN,34.004805,-118.391625
4095 SAWTELLE BLVD,34.004808,-118.415366
11131 BARMAN AVE,34.004814,-118.406738
5201 SUMMERTIME LN,34.004818,-118.390437
3214 SUMMERTIME LN,34.004822,-118.389888
3111 SUMMERTIME LN,34.004825,-118.389992
4026 BERRYMAN AVE,34.004827,-118.419042
6206 SUMMERTIME LN,34.004836,-118.391054
11516 WASHINGTON PL,34.004838,-118.419994
3315 SUMMERTIME LN,34.004841,-118.389819
6106 SUMMERTIME LN,34.004851,-118.391044
4071 ALBRIGHT AVE,34.004855,-118.41645
5035 WESTWOOD BLVD,34.004855,-118.397858
4639 MAYTIME LN,34.004864,-118.392834
3314 SUMMERTIME LN,34.004865,-118.389854
4062 BLEDSOE AVE,34.004869,-118.416872
3109 SUMMERTIME LN,34.004873,-118.390063
11177 WAGNER ST,34.004883,-118.408874
6107 SUMMERTIME LN,34.004889,-118.39111
5145 OVERLAND AVE,34.00489,-118.394539
5202 SUMMERTIME LN,34.004896,-118.390525
11122 BARMAN AVE,34.0049,-118.406026
6204 SUMMERTIME LN,34.004905,-118.390996
3311 SUMMERTIME LN,34.004913,-118.389923
6208 SUMMERTIME LN,34.004915,-118.391187
4605 MAYTIME LN,34.004917,-118.392579
6104 SUMMERTIME LN,34.004924,-118.390982
11510 WASHINGTON PL,34.004925,-118.41985
6108 SUMMERTIME LN,34.004929,-118.391175
3310 SUMMERTIME LN,34.004937,-118.389958
3106 SUMMERTIME LN,34.004945,-118.390166
3105 SUMMERTIME LN,34.004969,-118.3902
7203 SUMMERTIME LN,34.004975,-118.391397
4020 BERRYMAN AVE,34.004976,-118.419155
4601 MAYTIME LN,34.004995,-118.392549
11171 WAGNER ST,34.004997,-118.408781
5139 OVERLAND AVE,34.004998,-118.39464
4067 ALBRIGHT AVE,34.005011,-118.416548
11504 WASHINGTON PL,34.005012,-118.419705
5038 WESTWOOD BLVD,34.005018,-118.39734
11101 SUMMERTIME LN,34.005023,-118.391966
4647 MAYTIME LN,34.005035,-118.392674
7102 SUMMERTIME LN,34.005037,-118.391452
7315 SUMMERTIME LN,34.005039,-118.39133
11201 SUMMERTIME LN,34.005044,-118.391952
6311 SUMMERTIME LN,34.005045,-118.390959
6302 SUMMERTIME LN,34.005045,-118.390894
7215 SUMMERTIME LN,34.005055,-118.391355
7201 SUMMERTIME LN,34.005058,-118.391533
11301 SUMMERTIME LN,34.005062,-118.391934
3203 SUMMERTIME LN,34.005062,-118.390234
6101 SUMMERTIME LN,34.005072,-118.390854
7101 SUMMERTIME LN,34.005076,-118.391518
6111 SUMMERTIME LN,34.00508,-118.390932
3304 SUMMERTIME LN,34.00508,-118.390164
3202 SUMMERTIME LN,34.005084,-118.390267
4025 MINERVA AVE,34.005095,-118.418822
7314 SUMMERTIME LN,34.005097,-118.391274
7104 SUMMERTIME LN,34.005097,-118.391419
11112 SUMMERTIME LN,34.005101,-118.391866
3303 SUMMERTIME LN,34.005103,-118.390199
4050 BLEDSOE AVE,34.005108,-118.417041
11178 CULVER BLVD,34.005111,-118.409283
11302 SUMMERTIME LN,34.005144,-118.392008
7105 SUMMERTIME LN,34.005152,-118.391354
7205 SUMMERTIME LN,34.005167,-118.391369
5113 PICKFORD WAY,34.005173,-118.395978
11104 SUMMERTIME LN,34.005179,-118.392178
11470 WASHINGTON PL,34.00518,-118.419425
7305 SUMMERTIME LN,34.005181,-118.391388
11110 SUMMERTIME LN,34.005201,-118.392059
7112 SUMMERTIME LN,34.005204,-118.39127
5129 OVERLAND AVE,34.005215,-118.394844
7106 SUMMERTIME LN,34.005217,-118.391296
11106 SUMMERTIME LN,34.00522,-118.392223
4208 TULLER AVE,34.005222,-118.411912
11310 SUMMERTIME LN,34.005246,-118.392026
11102 BARMAN AVE,34.005248,-118.405772
11109 SUMMERTIME LN,34.005257,-118.392117
2301 SUMMERTIME LN,34.005265,-118.390632
11466 WASHINGTON PL,34.005268,-118.41928
7211 SUMMERTIME LN,34.005269,-118.391171
11209 SUMMERTIME LN,34.005272,-118.392108
11117 BARMAN AVE,34.005276,-118.406381
2201 SUMMERTIME LN,34.005278,-118.390648
11107 SUMMERTIME LN,34.005279,-118.392178
7111 SUMMERTIME LN,34.005284,-118.391187
11309 SUMMERTIME LN,34.005286,-118.392097
10790 OCEAN DR,34.00529,-118.398214
4073 SAWTELLE BLVD,34.005293,-118.415544
7107 SUMMERTIME LN,34.005293,-118.391224
7207 SUMMERTIME LN,34.005308,-118.391246
2302 SUMMERTIME LN,34.005312,-118.390579
11307 SUMMERTIME LN,34.005316,-118.392158
7307 SUMMERTIME LN,34.005321,-118.391267
5123 OVERLAND AVE,34.005323,-118.394945
7310 SUMMERTIME LN,34.005331,-118.391084
2102 SUMMERTIME LN,34.005338,-118.390611
5024 WESTWOOD BLVD,34.005342,-118.397646
11208 SUMMERTIME LN,34.005348,-118.39212
11460 WASHINGTON PL,34.005354,-118.419135
10303 SUMMERTIME LN,34.005356,-118.392437
4200 TULLER AVE,34.005365,-118.412115
11308 SUMMERTIME LN,34.005366,-118.392116
2103 SUMMERTIME LN,34.005367,-118.390746
10101 SUMMERTIME LN,34.005373,-118.392621
7309 SUMMERTIME LN,34.005383,-118.391158
7108 SUMMERTIME LN,34.005388,-118.391246
10201 SUMMERTIME LN,34.005389,-118.392609
2112 SUMMERTIME LN,34.00539,-118.390721
11131 LINDBLADE ST,34.00539,-118.407406
8206 SUMMERTIME LN,34.005391,-118.391813
4069 SAWTELLE BLVD,34.0054,-118.415624
4047 ALBRIGHT AVE,34.005402,-118.416809
10115 SUMMERTIME LN,34.005403,-118.392439
8106 SUMMERTIME LN,34.005409,-118.391801
4029 BLEDSOE AVE,34.005413,-118.417939
10215 SUMMERTIME LN,34.005429,-118.39244
5119 OVERLAND AVE,34.005431,-118.395047
4076 SAWTELLE BLVD,34.005434,-118.415017
11454 WASHINGTON PL,34.005443,-118.418989
8107 SUMMERTIME LN,34.005444,-118.391839
8108 SUMMERTIME LN,34.005444,-118.39192
10104 SUMMERTIME LN,34.00545,-118.392549
2305 SUMMERTIME LN,34.005452,-118.390943
11179 CULVER BLVD,34.005452,-118.409968
4085 GLOBE AVE,34.005455,-118.414664
8208 SUMMERTIME LN,34.005462,-118.391904
2205 SUMMERTIME LN,34.005466,-118.390928
11053 BRADDOCK DR,34.005468,-118.405212
8104 SUMMERTIME LN,34.005472,-118.391755
2311 SUMMERTIME LN,34.005478,-118.390779
10114 SUMMERTIME LN,34.00548,-118.392374
10214 SUMMERTIME LN,34.005498,-118.392371
4140 TULLER AVE,34.0055,-118.412341
4929 INDIAN WOOD RD,34.005503,-118.390011
2110 SUMMERTIME LN,34.005504,-118.39089
4931 INDIAN WOOD RD,34.005507,-118.389726
10205 SUMMERTIME LN,34.005512,-118.392498
8309 SUMMERTIME LN,34.005525,-118.391785
2106 SUMMERTIME LN,34.005538,-118.390992
5113 OVERLAND AVE,34.005539,-118.395149
11175 CULVER BLVD,34.005552,-118.409884
5106 PICKFORD WAY,34.005552,-118.395656
8110 SUMMERTIME LN,34.005559,-118.391766
5014 WESTWOOD BLVD,34.005559,-118.397849
10105 SUMMERTIME LN,34.00556,-118.39249
2109 SUMMERTIME LN,34.005562,-118.390971
11114 LINDBLADE ST,34.005571,-118.406575
8210 SUMMERTIME LN,34.005573,-118.391753
5001 STONEY CREEK RD,34.005577,-118.389442
10106 SUMMERTIME LN,34.005588,-118.39246
2307 SUMMERTIME LN,34.005605,-118.391115
10206 SUMMERTIME LN,34.005605,-118.392454
11422 WASHINGTON PL,34.005607,-118.418699
8302 SUMMERTIME LN,34.005609,-118.391603
11141 WAGNER ST,34.005612,-118.408284
8111 SUMMERTIME LN,34.005613,-118.391702
5019 FAIRBANKS WAY,34.00562,-118.397487
4132 TULLER AVE,34.005621,-118.412556
10111 SUMMERTIME LN,34.005624,-118.39231
2108 SUMMERTIME LN,34.005639,-118.391019
10211 SUMMERTIME LN,34.005647,-118.392306
5109 OVERLAND AVE,34.005647,-118.39525
8311 SUMMERTIME LN,34.005649,-118.391678
4019 BLEDSOE AVE,34.005653,-118.418104
4066 SAWTELLE BLVD,34.005675,-118.415154
10107 SUMMERTIME LN,34.005678,-118.392421
11265 WASHINGTON BLVD,34.005682,-118.41415
11418 WASHINGTON PL,34.005689,-118.418574
11148 CULVER BLVD,34.005693,-118.408676
4927 INDIAN WOOD RD,34.005696,-118.390262
11128 WAGNER ST,34.005698,-118.407578
8112 SUMMERTIME LN,34.005702,-118.391633
4933 INDIAN WOOD RD,34.005702,-118.389663
9201 SUMMERTIME LN,34.005728,-118.391967
10209 SUMMERTIME LN,34.005739,-118.39233
9301 SUMMERTIME LN,34.005746,-118.39195
5103 OVERLAND AVE,34.005749,-118.395352
9102 SUMMERTIME LN,34.005766,-118.391922
11412 WASHINGTON PL,34.005768,-118.418439
1201 SUMMERTIME LN,34.005777,-118.391339
